uri	name	types	within	lat	long
http://vivo.school.edu/individual/6853948038	Elgin	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Illinois	42.0396	-88.3217
http://vivo.school.edu/individual/6870847597	Daly City	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	37.7009	-122.465
http://vivo.school.edu/individual/6884133140	Las Cruces	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Mexico	32.3197	-106.7653
http://vivo.school.edu/individual/6906092738	Naperville	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Illinois	41.7492	-88.162
http://vivo.school.edu/individual/6913161015	Eugene	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Oregon	44.0567	-123.1162
http://vivo.school.edu/individual/6921190470	Oceanside	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.2246	-117.3062
http://vivo.school.edu/individual/6936941280	Little Rock	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Arkansas	34.7254	-92.3586
http://vivo.school.edu/individual/6938434915	Lansing	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Michigan	42.7098	-84.5562
http://vivo.school.edu/individual/704310919	San Diego	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	32.8153	-117.135
http://vivo.school.edu/individual/7076617131	WinstonSalem	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	North Carolina	36.1033	-80.2606
http://vivo.school.edu/individual/7085131434	Flint	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Michigan	43.0244	-83.692
http://vivo.school.edu/individual/7107886370	Denton	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	33.2151	-97.1417
http://vivo.school.edu/individual/7142824756	El Cajon	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	32.8017	-116.9605
http://vivo.school.edu/individual/7152404285	Fort Collins	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Colorado	40.5482	-105.0648
http://vivo.school.edu/individual/7205458836	Moreno Valley	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.9233	-117.2057
http://vivo.school.edu/individual/7254700532	Kansas City	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Missouri	39.1252	-94.5511
http://vivo.school.edu/individual/7260068062	Beaumont	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	30.0843	-94.1458
http://vivo.school.edu/individual/7267773784	Omaha	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Nebraska	41.2647	-96.0419
http://vivo.school.edu/individual/7274629214	Cape Coral	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	26.6431	-81.9973
http://vivo.school.edu/individual/7291062693	Albuquerque	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Mexico	35.1056	-106.6474
http://vivo.school.edu/individual/7365934392	Augusta	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Georgia	33.3655	-82.0734
http://vivo.school.edu/individual/738404213	Mesa	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Arizona	33.4019	-111.7174
http://vivo.school.edu/individual/7398285496	Rancho Cucamonga	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.1233	-117.5642
http://vivo.school.edu/individual/7469847082	Boise	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Idaho	43.5985	-116.2311
http://vivo.school.edu/individual/7550290235	Manchester	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Hampshire	42.9847	-71.4439
http://vivo.school.edu/individual/7563637725	Plano	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	33.0508	-96.7479
http://vivo.school.edu/individual/7613805277	Gresham	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Oregon	45.5023	-122.4416
http://vivo.school.edu/individual/7617641894	Berkeley	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	37.8667	-122.2991
http://vivo.school.edu/individual/7627977678	Cambridge	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Massachusetts	42.376	-71.1183
http://vivo.school.edu/individual/7629731005	Milwaukee	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Wisconsin	43.0633	-87.9667
http://vivo.school.edu/individual/7629961697	Akron	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Ohio	41.0805	-81.5214
http://vivo.school.edu/individual/7688025908	Richmond	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	37.953	-122.3594
http://vivo.school.edu/individual/7725670475	Columbus	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Ohio	39.9848	-82.985
http://vivo.school.edu/individual/7743680729	Sioux Falls	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	South Dakota	43.5383	-96.732
http://vivo.school.edu/individual/7800254727	Costa Mesa	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.6659	-117.9123
http://vivo.school.edu/individual/780681030	San Buenaventura	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.2681	-119.255
http://vivo.school.edu/individual/7810323785	Atlanta	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Georgia	33.7629	-84.4227
http://vivo.school.edu/individual/7813068462	Wilmington	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	North Carolina	34.2092	-77.8858
http://vivo.school.edu/individual/7826434039	Columbia	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	South Carolina	34.0298	-80.8966
http://vivo.school.edu/individual/7840764573	Kenosha	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Wisconsin	42.5822	-87.8456
http://vivo.school.edu/individual/7861665760	Lowell	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Massachusetts	42.6389	-71.3221
http://vivo.school.edu/individual/7869611376	Santa Maria	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.9332	-120.4438
http://vivo.school.edu/individual/7892981412	Anaheim	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.8555	-117.7601
http://vivo.school.edu/individual/7918171471	Jacksonville	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	30.337	-81.6613
http://vivo.school.edu/individual/7923775295	Irvine	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.6784	-117.7713
http://vivo.school.edu/individual/7993722006	Paterson	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Jersey	40.9147	-74.1628
http://vivo.school.edu/individual/80207877	Pomona	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.0586	-117.7613
http://vivo.school.edu/individual/8021020699	Santa Clarita	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.4049	-118.5047
http://vivo.school.edu/individual/8027621986	Dallas	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	32.7757	-96.7967
http://vivo.school.edu/individual/8077191645	Aurora	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Colorado	32.7007	-97.1247
http://vivo.school.edu/individual/8106803247	Fort Lauderdale	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	26.1413	-80.1439
http://vivo.school.edu/individual/8107100152	Los Angeles	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.0194	-118.4108
http://vivo.school.edu/individual/8147349378	Evansville	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Indiana	37.9877	-87.5347
http://vivo.school.edu/individual/8206319535	Cedar Rapids	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Iowa	41.967	-91.6778
http://vivo.school.edu/individual/8215360901	Aurora	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Illinois	41.7635	-88.2901
http://vivo.school.edu/individual/8231812540	Honolulu	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Hawaii	21.3259	-157.8453
http://vivo.school.edu/individual/8236137100	Pasadena	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	29.6583	-95.1505
http://vivo.school.edu/individual/8260432512	Detroit	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Michigan	42.383	-83.1022
http://vivo.school.edu/individual/8297455126	Louisville	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Kentucky	38.1781	-85.6667
http://vivo.school.edu/individual/8336877639	Huntington Beach	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.6906	-118.0093
http://vivo.school.edu/individual/845825196	St. Louis	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Missouri	38.6357	-90.2446
http://vivo.school.edu/individual/8475681653	Houston	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	29.7805	-95.3863
http://vivo.school.edu/individual/8478479872	West Covina	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.0559	-117.9099
http://vivo.school.edu/individual/8487273941	Midland	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	32.0299	-102.1097
http://vivo.school.edu/individual/8506497381	Orange	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.8048	-117.8249
http://vivo.school.edu/individual/8518709076	Denver	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Colorado	39.7618	-104.8806
http://vivo.school.edu/individual/8535820454	Saint Paul	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Minnesota	44.9489	-93.1039
http://vivo.school.edu/individual/854813789	Syracuse	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New York	43.041	-76.1436
http://vivo.school.edu/individual/8590086864	Fairfield	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	38.2568	-122.0397
http://vivo.school.edu/individual/8608284894	St. Petersburg	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	27.762	-82.6441
http://vivo.school.edu/individual/865226043	Sacramento	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	38.5666	-121.4686
http://vivo.school.edu/individual/8653838639	Anchorage	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Alaska	61.1775	-149.2744
http://vivo.school.edu/individual/8676656591	Surprise	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Arizona	33.6706	-112.4527
http://vivo.school.edu/individual/8748079363	Philadelphia	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Pennsylvania	40.0094	-75.1333
http://vivo.school.edu/individual/8749196183	Chula Vista	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	32.6277	-117.0152
http://vivo.school.edu/individual/8772730651	Billings	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Montana	45.7895	-108.5499
http://vivo.school.edu/individual/8793560056	Green Bay	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Wisconsin	44.5207	-87.9842
http://vivo.school.edu/individual/882723854	Elizabeth	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Jersey	40.6663	-74.1935
http://vivo.school.edu/individual/8852076090	Lafayette	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Louisiana	30.2116	-92.0314
http://vivo.school.edu/individual/8885090846	Tampa	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	27.9701	-82.4797
http://vivo.school.edu/individual/8890278093	Bakersfield	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	35.3212	-119.0183
http://vivo.school.edu/individual/8919594816	Modesto	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	37.6609	-120.9891
http://vivo.school.edu/individual/8921153514	Fort Wayne	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Indiana	41.0882	-85.1439
http://vivo.school.edu/individual/8924972642	San Juan	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Puerto Rico	18.466	-66.106
http://vivo.school.edu/individual/9043442580	Lexington	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Kentucky	38.0402	-84.4584
http://vivo.school.edu/individual/9047599152	El Monte	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.0746	-118.0291
http://vivo.school.edu/individual/9072154236	Fontana	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.1088	-117.4627
http://vivo.school.edu/individual/9102467840	Jersey City	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	New Jersey	40.7114	-74.0648
http://vivo.school.edu/individual/9130080321	Torrance	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.835	-118.3414
http://vivo.school.edu/individual/9179097327	Kansas City	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Kansas	39.1225	-94.7418
http://vivo.school.edu/individual/9208743817	Arvada	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Colorado	39.8097	-105.1066
http://vivo.school.edu/individual/922222435	Orlando	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	28.4159	-81.2988
http://vivo.school.edu/individual/9242879801	Raleigh	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	North Carolina	35.8302	-78.6414
http://vivo.school.edu/individual/929146692	McKinney	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	33.2012	-96.668
http://vivo.school.edu/individual/9302937772	Concord	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	37.9722	-122.0016
http://vivo.school.edu/individual/9356737409	Topeka	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Kansas	39.0362	-95.6948
http://vivo.school.edu/individual/9370174496	Chesapeake	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Virginia	36.6794	-76.3018
http://vivo.school.edu/individual/9371224991	Palm Bay	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida	27.9856	-80.6626
http://vivo.school.edu/individual/9405660604	Lubbock	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	33.5665	-101.8867
http://vivo.school.edu/individual/9444564416	Las Vegas	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Nevada	36.2277	-115.264
http://vivo.school.edu/individual/9503015221	Hampton	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Virginia	37.048	-76.2971
http://vivo.school.edu/individual/9513169610	Garland	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	32.9098	-96.6304
http://vivo.school.edu/individual/9556860686	Norwalk	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	33.9069	-118.0834
http://vivo.school.edu/individual/9600480740	San Antonio	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	29.4724	-98.5251
http://vivo.school.edu/individual/9602725850	Visalia	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	36.3272	-119.3234
http://vivo.school.edu/individual/9606509895	Provo	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Utah	40.2453	-111.6448
http://vivo.school.edu/individual/9775100379	Rockford	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Illinois	42.2634	-89.0628
http://vivo.school.edu/individual/9778001401	Fresno	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	36.7827	-119.7945
http://vivo.school.edu/individual/9839673415	Erie	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Pennsylvania	42.1166	-80.0735
http://vivo.school.edu/individual/9858409333	Reno	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Nevada	39.4745	-119.7765
http://vivo.school.edu/individual/9928239922	Peoria	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Illinois	40.7523	-89.6171
http://vivo.school.edu/individual/9956638905	Abilene	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Texas	32.4545	-99.7381
http://vivo.school.edu/individual/999003926	Palmdale	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	California	34.5913	-118.109
http://vivo.school.edu/individual/n3049	Puerto Rico	loc;region;geopol;thing;state;bfo141;bfo1;bfo2;geo;bfo4;bfo6	United States of America		
http://vivo.school.edu/individual/n4010	District of Columbia	loc;region;geopol;thing;state;bfo141;bfo1;bfo2;geo;bfo4;bfo6	United States of America		
http://vivo.school.edu/individual/n7756	Archer	loc;city;region;thing;geopol;bfo141;bfo1;bfo2;geo;bfo4;bfo6	Florida		
