uri	city	type	name	zip	url	address1	address2	within	isni	abbreviation	phone	state	photo	overview	email	successor
http://vivo.ufl.edu/individual/n1278107		agent;thing;academicdepartment;department;org;uf	Marketing		http://warrington.ufl.edu/mkt/			http://vivo.ufl.edu/individual/n987233						The Marketing Department at the University of Florida is a recognized leader in the discipline of marketing. For over a decade, our faculty has ranked as one of the most productive and influential in the field. Our faculty is known for conducting provocative, cutting-edge research that contributes both to the scientific understanding and practice of marketing. Our Ph.D. program has produced many leading researchers in the discipline. And the David F. Miller Center for Retailing Education and Research is known as one of the foremost centers for developing the science of retailing.		
http://vivo.ufl.edu/individual/n1278108		department;thing;uf;agent;org	Government Relations					http://vivo.ufl.edu/individual/n1278114								
http://vivo.ufl.edu/individual/n1278110		agent;thing;academicdepartment;department;org;uf	Horticultural Sciences		http://www.hos.ufl.edu/			http://vivo.ufl.edu/individual/n243204					_main_image_Hort Science.jpg	The Horticultural Sciences Department offers a unique classroom experience combined with many hands-on activities at our teaching farms, laboratories and greenhouses. World class faculty encourage critical thinking and give students personalized attention at a University of close to 50,000 students. The department offers a wide range of scholarship opportunities exclusively for our students. Our one-on-one approach is evident in our flexible academic programs and high job placement rates.		
http://vivo.ufl.edu/individual/n1278112		department;thing;uf;agent;org	Library Administration					http://vivo.ufl.edu/individual/n1045310								
http://vivo.ufl.edu/individual/n1278113	Gainesville	library;thing;agent;department;org;uf	Marston Science Library	32611	http://www.uflib.ufl.edu/msl/	P.O. Box 117011		http://vivo.ufl.edu/individual/n1045310				FL	marston2.jpg			
http://vivo.ufl.edu/individual/n1278114		department;thing;uf;agent;org	Office of the Senior Vice President for Health Affairs		http://ufhealth.org			http://vivo.ufl.edu/individual/n1278119								
http://vivo.ufl.edu/individual/n1278115		thing;uf;division;agent;org	Physical Plant Division		http://www.ppd.ufl.edu/			http://vivo.ufl.edu/individual/n20006								
http://vivo.ufl.edu/individual/n1278116		thing;school;uf;agent;org	School of Art and Art History		http://www.arts.ufl.edu/galleries/index.html;http://www.arts.ufl.edu/art			http://vivo.ufl.edu/individual/n466109					_main_image_School of Art and Art History.jpg	<p>Our programs provide broad-based instruction in visual arts disciplines, through a strong curriculum as well as through professional experiences such as exhibitions and internships.&nbsp; We strive for excellence in all of our programs of study, while providing enough flexibility to allow students to select either a general major or a focused professional curriculum. Our faculty, through a strong commitment to teaching, and with continuing professional involvement as artists, designers and scholars, offer students the benefits of their scholarship and professional experience.</p>  <p>The school shares the College of Fine Arts' mission of serving as an educational, professional and cultural resource in the visual arts for the campus, community, state and region. The undergraduate and graduate students of the school are both contributors to and beneficiaries of that commitment.</p>  <p>Our comprehensive curriculum provides superior instruction in the areas of studio art, design, art education, art history, and museum studies, and also prepares students for advanced study or potential employment in art related fields as diverse as museum operations, advertising, information graphics and production, and arts management.&nbsp; Baccalaureate, master's degree programs and a PhD in Art History are offered, and the School is accredited through the National Association of Schools of Art &amp; Design (NASAD).</p>  <p>&nbsp;</p>		
http://vivo.ufl.edu/individual/n1278117		thing;uf;center;agent;org	Center for Epigenetics					http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n1278118		org;uf;college;agent;thing	College of Engineering		http://www.eng.ufl.edu/			http://vivo.ufl.edu/individual/n765319					Weil2.jpg	<p>The College of Engineering was established in 1910 under the leadership of its first dean, John R. Benton.&nbsp; It is the largest professional school, the second largest college and one of the three largest research units at the University of Florida.&nbsp; The curricula of the College of Engineering is planned to produce highly skilled engineers and provide each student with a broad range of degree and career choices.&nbsp; The College of Engineering fosters and provides world-class programs in engineering education, research and service to enhance the economic and social well-being of the citizens of Florida, the nation and the world.</p>		
http://vivo.ufl.edu/individual/n1278119		department;thing;uf;agent;org	Office of the President		http://www.president.ufl.edu/			http://vivo.ufl.edu/individual/n1278130						J. Bernard "Bernie" Machen, D.D.S., M.S., Ph.D., was appointed as the   11th president of the University of Florida in October 2003 and assumed   the office on Jan. 5, 2004.		
http://vivo.ufl.edu/individual/n1278120		thing;school;uf;agent;org	School of Architecture		http://www.dcp.ufl.edu/arch/			http://vivo.ufl.edu/individual/n765314					_main_image_School of Architecture.jpg	<p>The School of Architecture at the University of Florida is dedicated to providing an excellent educational experience for students intending to enter the profession of architecture. The primary mission of the School and its programs is to provide a curriculum and educational context that teaches students the means by which they can be responsive to human needs in creating the built environment.</p>  <p>In the School of Architecture, teaching, research and study are intended to engage the students and faculty in advanced investigations in their discipline. The architecture program is intended to foster the intellectual growth and development of students and faculty, to develop new knowledge that will materially add to the discipline of architecture and to society as a whole.</p>		
http://vivo.ufl.edu/individual/n1278121		thing;school;uf;agent;org	School of Theatre and Dance		http://www.arts.ufl.edu/theatreanddance			http://vivo.ufl.edu/individual/n466109					_main_image_School of Theater and Dance.jpg	<p>The mission of the School of Theatre and Dance&nbsp;is to educate and train artists, scholars, and teachers, and to provide for its students a foundation of professionalism and dedication to their art within a climate of diversity, discovery, and risk. It strives to develop in its students and audiences an enduring passion for theatre and dance.</p>  <p>The fundamental purpose and primary responsibility of the School is the education and training of the next generation of artists, scholars, and teachers, enabling them to compete successfully in the professional world. Education and training are inseparable as the School aims for the closest possible union between academic and applied knowledge, theory and practice, experience and reflection, within a thoroughly integrated curriculum that is sensitive both to the practical needs of an ever-changing marketplace and to the intellectual needs of the individual student.</p>		
http://vivo.ufl.edu/individual/n1278122		thing;uf;center;agent;org	Tropical Research and Education Center		http://trec.ifas.ufl.edu/			http://vivo.ufl.edu/individual/n1278103						<p>The Tropical Research and Education Center of the <a href="http://www.ifas.ufl.edu/">Institute of Food and Agricultural   Sciences </a>(IFAS), <a href="http://www.ufl.edu/">University of   Florida</a> is located in <a href="http://ci.homestead.fl.us/">Homestead </a>, Florida about 30 miles south of Miami. The Center   was established in 1929 by an act of the state legislature in what is now <a href="http://www.metro-dade.com/">Miami-Dade County </a>on land   donated by the Krome family and Mr. Charles E. Schaff.</p>  <p>Research, teaching, and extension programs focus on tropical and subtropical fruit crops, tropical and temperate vegetable crops, and ornamental crops of southern Florida. The agricultural industry served by the center has an annual farm gate value of $834 million.&#160; Multiplier effects make agriculture's impact on the local economy worth over $1 billion annually.&#160;</p>  <p>Due to the region's   humid subtropical climate, <strong>TREC</strong> is the only state university research center in the continental U.S. focusing on a large number of tropical and subtropical crops. Also, the area's oolitic limestone soil is unique to extreme southern Florida.&#160; In addition, the Center addresses water and environmental issues that impact crop production over a shallow aquifer and in proximity to Everglades National Park, Biscayne National Marine Park, Florida Bay and major well fields which provide drinking water to the several million people in neighboring urban areas.</p>  <p>The center's 160 acres consist of offices, laboratories, greenhouses, vegetable fields, and fruit orchards. There are sixteen faculty members and about 45 support staff.</p>		
http://vivo.ufl.edu/individual/n1278123		extensionunit;org;uf;agent;thing	Aquatic Animal Health					http://vivo.ufl.edu/individual/n237306						<p>Aquatic animal medicine is a young specialty of veterinary medicine that includes medical care of marine mammals, sea turtles, fishes and aquatic invertebrates. There are broad sub-specialties within aquatic medicine which include care of captive marine mammals, care of pet fishes, zoo and aquarium species, aquaculture medicine, and clinical research involving free-ranging aquatic species. Specialty training incorporates aspects of clinical medicine, wildlife health, environmental science and engineering.</p>  <p>Aquatic animal health specialization requires substantial training and experience beyond the four year veterinary degree, and may include graduate school, internships, and in some cases, residency training. Currently, there is a specialty certificate in aquatic medicine which can be earned through board certification by the <a href="http://www.aczm.org/aczmmain.html">American College of Zoological Medicine</a>. There is also a certificate in fish pathology which can be earned through the <a href="http://www.fisheries.org/units/fhs/certific.htm">American Fisheries Association</a>.</p>  <p>The aquatic animal health program at the University of Florida includes the marine mammal health program operated through the College of Veterinary Medicine and the <a href="http://150.176.130.202/">Whitney Laboratory for Marine Bioscience</a>. It is funded by the Florida Fish and Wildlife Conservation Commission. Also included is a strong program in fish and aquaculture medicine which is run through the <a href="http://fishweb.ifas.ufl.edu/index.htm">Program in Fisheries and Aquatic Sciences</a>, in the School of Forest Resources and Conservation.</p>  The aquatic animal health program has activities in all academic areas which are part of the University of Florida&rsquo;s land grant mission. Our unique teaching program offers <a href="http://www.vetmed.ufl.edu/extension/aquatic/education/#aahc">certification</a> to veterinary students allowing them to pursue specialized training and clinical experience in aquatic animal health while still in veterinary school. Our <a href="http://www.vetmed.ufl.edu/extension/aquatic/education/#degrees">graduate education program</a> provides training in marine mammal science and aquaculture health with opportunities available at both the M.S. and PhD level. We also offer a unique <a href="http://www.vetmed.ufl.edu/extension/aquatic/education/#Residency">clinical residency program</a> which is fully accredited by the American College of Zoological Medicine. In addition, we offer opportunities for public education under the auspices of IFAS Cooperative Extension Service. These include evening seminars for the public, workshops for aquaculturists and pet fish hobbyists, a regional marine mammal conference which is offered every third year, and a full suite of continuing education <a href="http://www.vetmed.ufl.edu/extension/aquatic/education/#courses">short courses</a> in both fish and marine mammal medicine. Finally, the aquatic animal health program has a strong <a href="http://www.vetmed.ufl.edu/extension/aquatic/research/">research</a> area. Areas of excellence include Florida manatee research, emerging diseases, viral diseases, sea turtle pathology, and aquaculture medicine. A clinical program run by Dr. Mike Walsh includes response to stranded marine mammals as requested by colleagues, and several clinical contracts in the region. <a href="http://www.vetmed.ufl.edu/extension/aquatic/support/#aquaculture">Diagnostic services</a> for aquaculture clients are available through the Program in Fisheries and Aquatic Sciences.		
http://vivo.ufl.edu/individual/n1278124		thing;uf;agent;library;org	Government Documents		http://www.uflib.ufl.edu/docs/			http://vivo.ufl.edu/individual/n1045310								
http://vivo.ufl.edu/individual/n1278125		thing;uf;center;agent;org	International Center		http://www.ufic.ufl.edu/			http://vivo.ufl.edu/individual/n765319								
http://vivo.ufl.edu/individual/n1278126		thing;hospital;uf;agent;org	Large Animal Hospital		http://hospitals.vetmed.ufl.edu			http://vivo.ufl.edu/individual/n88112201						Welcome to the Large Animal Hospital at the University of Florida Veterinary Medical Center.&nbsp;Our hospital offers consulting and field services not only to the horse industry, but also to beef cattle, dairy cattle and even aquaculture farms, thus serving the entire agricultural industry of the state of Florida.<br /> <br /> Our Alec P. and Louise H. Courtelis Equine Teaching Hospital, which has one of the largest equine caseloads of all teaching hospitals in the U.S., contributes to the health and well-being of individual horses, as well as to the industry as a whole. 				  To make a&nbsp;Large Animal (horses, cows, goats, sheep and llamas)   appointment please call 352-392-2229.		
http://vivo.ufl.edu/individual/n1278127		thing;uf;center;agent;org	Paris Research Center					http://vivo.ufl.edu/individual/n8858828						<p><strong>Bonjour! </strong></p>  <p>The Paris Research Center, the University of Florida's first locale in France, serves to facilitate exchange and international research endeavors for University of Florida scholars and students campus-wide. It is designed to provide a platform for innovative and wide-ranging international program development.</p>  <p>In June, 2003, the Office of the Provost, the University of Florida International Center and the College of Liberal Arts and Sciences established membership at Columbia University's Reid Hall, Paris and granted the creation of the University of Florida Paris Research Center, directed by Dr. Gayle Zachmann, Associate Professor of French.</p>  <p>The Paris Research Center offers UF scholars an international home office for communications and consultation, administrative and networking services, event and program organization, assistance with study abroad program development, as well as reading rooms, classrooms, meeting rooms, and limited office space for program directors and/or scholars in residence.</p>  <p>Centrally located at the heart of Paris's Montparnasse district and a few blocks from the Latin Quarter, Columbia University's renowned Reid Hall houses UF's Paris Research Center. The Paris Research Center hosts numerous UF Sponsored <a>Study Abroad Programs </a>. On site, UF scholars and students benefit from opportunities offered by study aboard programs of the highest caliber, joining other universities and Reid Hall site-member programs including those of Columbia University, the University of Pennsylvania, Vassar College, Wesleyan College, Dartmouth College, Smith College, Tulane University, and Sarah Lawrence College.</p>  <p>The Paris Research Center enjoys membership affiliation with numerous units of the University of Florida and welcomes <a>new members </a>. The Paris Research Center provides facilities, administrative support, and limited funding for lecture series, workshops, symposia, research stays, and other initiatives promoting international exchange. Proposals for activities that may be facilitated by the PRC should be submitted to the Director, Dr. Gayle Zachmann, Associate Professor of French.</p>		
http://vivo.ufl.edu/individual/n1278128		thing;hospital;uf;agent;org	Small Animal Hospital		http://hospitals.vetmed.ufl.edu			http://vivo.ufl.edu/individual/n88112201						<p>Veterinary Services The Small Animal Hospital at the University of Florida Veterinary Medical Center offers medical and surgical care for dogs, cats and exotic pets. The hospital has sophisticated diagnostic imaging capabilities, modern surgical suites, an intensive care unit and a spectrum of cutting edge technologies, all of which are important in the diagnosis and treatment of difficult and complex diseases in your pet. All of our clinicians are recognized specialists and the well being of your pet is their top priority.</p>  <p><strong>What to Expect</strong></p>  <p>After checking in with our receptionist you will be seated in the waiting room and a veterinary student will greet you and your pet and escort you to an examination room to record the medical history and perform an initial examination. Time spent with the student will be followed by an additional consultation with one of our clinicians. All observations and impressions will be discussed with you, including the estimate of charges for diagnostic tests and treatment(s).</p>  <p><strong>The Medical Team</strong></p>  <p>A dedicated team of people will be working with you and your pet during your visit to our hospital. The team consists of board-certified specialists; residents and interns (graduate veterinarians undergoing additional training in a specialty area; veterinary students (working under the direct supervision of our faculty); veterinary nurses who perform tests and help with treatments; and animal care technicians, caring for and feeding our patients.</p>  <p><strong>Clinic Visit</strong></p>  <p>Because of the educational aspect of our hospital and the complexity of the many problems seen here, we emphasize thoroughness in evaluating each animal presented to us. Physical examinations, client interviews and the performance of various tests generally take a little longer than a normal office visit. During this time we will try to identify your pet's problem and discuss the diagnostic and treatment options with you.</p>  <p><strong>Hospitalization</strong></p>  <p>After our examination one of our recommendations may be hospitalization, either for additional diagnostic tests or specific treatment. We have 24-hour staffing to provide optimum medical care and if your pet is critically ill, it will be admitted to our intensive care unit. During the time that your pet is with us, you will be provided with at least a daily progress report. You will also be notified immediately if the condition of your pet changes significantly. For this reason, it is important that we obtain your home, mobile and work phone number(s).</p>  <p><strong>Visiting</strong></p>  <p>Some owners wish to visit their animals while they are hospitalized. These visits are sometimes helpful but need to be coordinated with the attending clinician and are limited to specific times.</p>  <p><strong>Intensive Care</strong></p>  Our intensive care staff provides the highest quality of critical care medicine for our seriously ill patients. Our staff is highly skilled and their efforts are continuously backed up by our clinicians.		
http://vivo.ufl.edu/individual/n1278129		agent;thing;academicdepartment;department;org;uf	Soil and Water Science		http://soils.ifas.ufl.edu/			http://vivo.ufl.edu/individual/n243204					_main_image_Soil Science.jpg	Soil and Water are vital resources in urban, agricultural, and natural ecosystems. The Soil and Water Science Department (SWSD) provides highly visible leadership in teaching, research, and extension/outreach programs as related to improving the productivity of agriculture with environmentally sound management practices, improving water quality, and protection and conservation of natural resources. Our department is one of the few in the nation that offers a comprehensive research and educational programs (molecular to landscape level) involving terrestrial, wetlands and aquatic ecosystems of the landscape. In addition to traditional on-campus educational programs, we use innovative e-technologies to offer educational programs to place-bound students.&nbsp;&nbsp; Our graduates and postdoctoral fellows are well placed at universities, state and federal agencies, and private industry.		
http://vivo.ufl.edu/individual/n1278130		thing;uf;agent;org	University of Florida		http://www.ufl.edu/				0000 0001 2193 2008	UF			verticalSignature.jpg	The University of Florida (UF) is a major, public, comprehensive, land-grant, research university. The state&rsquo;s&nbsp;<a href="http://www.ufl.edu/about-uf/history/">oldest</a>&nbsp;and most comprehensive university, UF is among the nation&rsquo;s most academically diverse public universities.		
http://vivo.ufl.edu/individual/n128680		thing;uf;center;agent;org	Center for Implant Dentistry					http://vivo.ufl.edu/individual/n243222								
http://vivo.ufl.edu/individual/n128719		laboratory;thing;uf;agent;org	Adult Stem Cell Engineering and Therapeutics Core					http://vivo.ufl.edu/individual/n153305		ASCEnT						
http://vivo.ufl.edu/individual/n128948		thing;uf;agent;library;org	Architecture and Fine Arts Library		http://www.uflib.ufl.edu/afa/			http://vivo.ufl.edu/individual/n1045310								
http://vivo.ufl.edu/individual/n129037		program;thing;uf;agent;org	Fluor Program for Construction Safety		http://web.dcp.ufl.edu/hinze/center.htm			http://vivo.ufl.edu/individual/n1378991289								
http://vivo.ufl.edu/individual/n129522		agent;thing;academicdepartment;department;org;uf	Biochemistry and Molecular Biology		http://biochem.med.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n129789		program;thing;uf;agent;org	Rehabilitation Science					http://vivo.ufl.edu/individual/n987230								
http://vivo.ufl.edu/individual/n130713		program;thing;uf;agent;org	Nuclear Engineering					http://vivo.ufl.edu/individual/n88293								
http://vivo.ufl.edu/individual/n131576		agent;thing;academicdepartment;department;org;uf	Pharmaceutics		http://pharmacy.ufl.edu/pc/			http://vivo.ufl.edu/individual/n466110						<p>The Department of Pharmaceutics is located in the University of Florida, J. Hillis Miller Health Center, a complex that includes the Colleges of Pharmacy, Medicine, Nursing, Health Related Professions, Dentistry, and Veterinary Medicine, Shands Hospital, and the Veterans Administration Medical Center. The variety of disciplines in the health science complex guarantees a stimulating scientific environment. Research in the Pharmaceutics Department encompasses basic, applied, and clinical investigations in (i) pharmacokinetics/ biopharmaceutics, (ii) pharmaceutical analysis, (iii) pharmaceutical biotechnology and drug delivery. In addition to teaching, all faculty members are involved in collaborative research projects with clinical and other basic scientists within the Health Center or on campus. Many maintain collaborative ties with scientists in other universities and the pharmaceutical industry worldwide.&nbsp;</p>		
http://vivo.ufl.edu/individual/n133139		agent;thing;academicdepartment;department;org;uf	Anthropology		http://anthro.ufl.edu/			http://vivo.ufl.edu/individual/n8858828					_main_image_Anthropology.jpg	<p>Anthropology lies at the intersection of the multiple approaches to the study of humankind that characterize other disciplines&ndash;biological, social, cultural, historical, linguistic, cognitive, material, technological, and aesthetic&ndash;because of its unique holistic perspective.&nbsp; These multiple approaches are encapsulated in the four traditional subfields that have composed the discipline since its establishment in the 19th century: sociocultural, archaeological, biological, and linguistic anthropology.</p>  <p>The department mission is to maintain the vision of anthropology encapsulated in these strengths among its faculty, graduate students, undergraduate majors, and other students taking anthropology courses, and to foster an understanding of anthropology within the university community and beyond.&nbsp;</p>		
http://vivo.ufl.edu/individual/n133175		program;thing;uf;agent;org	Biotechnology Program					http://vivo.ufl.edu/individual/n466117								
http://vivo.ufl.edu/individual/n13427		agent;thing;academicdepartment;department;org;uf	Otolaryngology		http://www.ent.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n134343		program;thing;uf;agent;org	CTSI Mentor Academy					http://vivo.ufl.edu/individual/n88481								
http://vivo.ufl.edu/individual/n134875178		agent;thing;academicdepartment;department;org;uf	Operative Dentistry										_main_image_Operative Dentistry.jpg			
http://vivo.ufl.edu/individual/n134897		thing;uf;center;agent;org	The Camp Center for Estate Planning					http://vivo.ufl.edu/individual/n466111								
http://vivo.ufl.edu/individual/n135322		department;thing;uf;agent;org	Network Services		http://net-services.ufl.edu/			http://vivo.ufl.edu/individual/n466171								
http://vivo.ufl.edu/individual/n135699		agent;thing;academicdepartment;department;org;uf	Health Care Environments and Systems		http://nursing.ufl.edu/faculty/health-care-environments-and-systems/			http://vivo.ufl.edu/individual/n466114						<p>The Department of Health Care Environments and Systems (ENV) is comprised of faculty members whose nursing focus is community/public health, psychiatric-mental health, and administration. The department has primary responsibility for teaching the core courses in the BSN and MSN programs, the community and psychiatric-mental health courses in the BSN and MSN programs, and the majority of courses in the doctoral program. Core courses include such courses as professional socialization, research, health policy, health promotion, ethics, and theory.</p>  <p>Master's degree tracks offered in the Department of Health Care Environments and Systems include the psychiatric-mental health clinical nurse specialist/nurse practitioner track. A track in community/public health is being developed.</p>  <p>In addition to teaching, faculty members in the ENV Department conduct research in community/public health and psychiatric-mental health nursing.&nbsp;</p>		
http://vivo.ufl.edu/individual/n136581		department;thing;uf;agent;org	Information Security		https://security.ufl.edu/			http://vivo.ufl.edu/individual/n113310								
http://vivo.ufl.edu/individual/n136830		program;thing;uf;agent;org	Mass Communications					http://vivo.ufl.edu/individual/n243205								
http://vivo.ufl.edu/individual/n137352		program;thing;uf;agent;org	Social Area Training Program					http://vivo.ufl.edu/individual/n65183								
http://vivo.ufl.edu/individual/n137552		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	IFAS Analytical Research Laboratory		http://arl.ifas.ufl.edu/ARL%20Home.asp			http://vivo.ufl.edu/individual/n4777238								
http://vivo.ufl.edu/individual/n137585		agent;thing;academicdepartment;department;org;uf	Ophthalmology		http://eye.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n1378991289		thing;school;uf;agent;org	M.E. Rinker Sr. School of Building Construction		http://www.bcn.ufl.edu/			http://vivo.ufl.edu/individual/n765314					_main_image_Rinker School of Building Construction.jpg			
http://vivo.ufl.edu/individual/n1391997514		thing;uf;division;agent;org	Operative Dentistry		http://dental.ufl.edu/departments/restorative-dental-sciences/divisions/operative-dentistry/			http://vivo.ufl.edu/individual/n154018								
http://vivo.ufl.edu/individual/n139479		thing;uf;center;agent;org	Center for Modern German Studies					http://vivo.ufl.edu/individual/n8858828								
http://vivo.ufl.edu/individual/n139773		department;thing;uf;agent;org	Compliance and Support Services		http://www.gatorzone.com/compliance			http://vivo.ufl.edu/individual/n53372								
http://vivo.ufl.edu/individual/n140919		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	CTSI Biomedical Mass Spectrometry Core													
http://vivo.ufl.edu/individual/n1413873275		thing;uf;center;agent;org	Center of Excellence for Regenerative Health Biotechnology					http://vivo.ufl.edu/individual/n466117		CERHB						
http://vivo.ufl.edu/individual/n142500		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	CTSI Biobehavorial Core		http://www.ctsi.ufl.edu/research/laboratory-services/biobehavioral-core/			http://vivo.ufl.edu/individual/n9005								
http://vivo.ufl.edu/individual/n142649		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	ICBR Genomics Division					http://vivo.ufl.edu/individual/n125396								
http://vivo.ufl.edu/individual/n143130		thing;uf;division;agent;org	Neonatology		http://www.peds.ufl.edu/divisions/neonatology/			http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n143781		thing;uf;agent;clinicalorganization;org	UF Health Endoscopy Center					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n14445		thing;uf;division;agent;org	Division of Genetics and Metabolism					http://vivo.ufl.edu/individual/n296228								
http://vivo.ufl.edu/individual/n1459732594		thing;uf;division;agent;org	Baby Gator PK Yonge					http://vivo.ufl.edu/individual/n715477821								
http://vivo.ufl.edu/individual/n146054		thing;uf;agent;clinicalorganization;org	UF Health Multispeciality Center - St. Mary's					http://vivo.ufl.edu/individual/n27238								
http://vivo.ufl.edu/individual/n146434		program;thing;uf;agent;org	Plant Medicine					http://vivo.ufl.edu/individual/n466124								
http://vivo.ufl.edu/individual/n1466923641		agent;thing;academicdepartment;department;org;uf	Physiology and Functional Genomics		http://physiology.med.ufl.edu/			http://vivo.ufl.edu/individual/n166017						<p>The Department of Physiology and Functional Genomics at the University of Florida is a balanced department with faculty expertise in both cellular and molecular techniques, plus organ physiology techniques. Each faculty member has an active laboratory, and new students who have not chosen an advisor have the opportunity to rotate through different laboratories during their first year to become familiar with the thought and technology of the various labs in the department.</p>  <p>Physiology is the study of the mechanisms of the normal functioning of the cells and organs of the body. Although traditionally Physiology was parceled into the study of various organs, research today ranges from cellular and molecular physiology to whole-animal and human physiology.</p>		
http://vivo.ufl.edu/individual/n146988		institute;thing;uf;agent;org	Florida-Brazil International Linkage Institute					http://vivo.ufl.edu/individual/n366307								
http://vivo.ufl.edu/individual/n14920		group;agent;thing;committee;org;uf	SPICE Council													
http://vivo.ufl.edu/individual/n149590		institute;thing;uf;agent;org	Environmental Management Systems Institute					http://vivo.ufl.edu/individual/n56353								
http://vivo.ufl.edu/individual/n1496207541	Gainesville	department;thing;uf;agent;org	Dean of Students Office	32611	http://www.dso.ufl.edu/	202 Peabody Hall	PO Box 114075	http://vivo.ufl.edu/individual/n215768;http://vivo.ufl.edu/individual/n466126				Florida				
http://vivo.ufl.edu/individual/n14982		program;thing;uf;agent;org	Training and Research Academy for Clinical and Translational Science		http://www.ctsi.ufl.edu/education/programs/junior-faculty/tracts/			http://vivo.ufl.edu/individual/n88481								
http://vivo.ufl.edu/individual/n150565		group;agent;thing;committee;org;uf	Communicative Disorders Committee					http://vivo.ufl.edu/individual/n150759								
http://vivo.ufl.edu/individual/n1505795		agent;thing;academicdepartment;department;org;uf	Computer and Information Science and Engineering		https://www.cise.ufl.edu/			http://vivo.ufl.edu/individual/n1278118					_main_image_Computer Engineering.jpg	The Department of Computer and Information Science and Engineering is concerned with the theory, design, development and application of computer systems and information processing techniques. The mission of the CISE Department is to educate undergraduate and graduate majors as well as the broader campus community in the fundamental concepts of the computing discipline, to create and disseminate computing knowledge and technology, and to use our expertise in computing to help society solve problems.		
http://vivo.ufl.edu/individual/n150759		agent;thing;academicdepartment;department;org;uf	Speech, Language, and Hearing Sciences		http://slhs.phhp.ufl.edu/			http://vivo.ufl.edu/individual/n987230								
http://vivo.ufl.edu/individual/n152255		thing;company;uf;agent;org	Historic St. Augustine					http://vivo.ufl.edu/individual/n20006								
http://vivo.ufl.edu/individual/n152797		institute;thing;uf;agent;org	Institute for Dispute Resolution					http://vivo.ufl.edu/individual/n466111								
http://vivo.ufl.edu/individual/n152851		department;thing;uf;agent;org	Physical Therapy		http://pt.phhp.ufl.edu/			http://vivo.ufl.edu/individual/n987230								
http://vivo.ufl.edu/individual/n153305		institute;thing;uf;agent;org	Evelyn F. and William L. McKnight Brain Institute		http://www.mbi.ufl.edu/			http://vivo.ufl.edu/individual/n166017;http://vivo.ufl.edu/individual/n153305;http://vivo.ufl.edu/individual/n1278114		CTAC						
http://vivo.ufl.edu/individual/n154018		agent;thing;academicdepartment;department;org;uf	Restorative Dental Sciences		http://dental.ufl.edu/departments/restorative-dental-sciences/			http://vivo.ufl.edu/individual/n243222								
http://vivo.ufl.edu/individual/n154234		thing;uf;agent;clinicalorganization;org	UF Health - Ayers					http://vivo.ufl.edu/individual/n127342								
http://vivo.ufl.edu/individual/n155558		program;thing;uf;agent;org	Bachelor of Health Science Program					http://vivo.ufl.edu/individual/n987230								
http://vivo.ufl.edu/individual/n155843		agent;thing;academicdepartment;department;org;uf	Environmental Engineering Sciences		http://www.essie.ufl.edu/departments/environmental_engineering_sciences/			http://vivo.ufl.edu/individual/n1278118					_main_image_EnvironmentalEngineering.jpg	<p>The mission of Environmental Engineering Science department (EES) is to provide quality undergraduate and graduate educational programs in environmental engineering sciences, to conduct an internationally recognized environmental research program that will substantially contribute to the benefit of the earth, and to provide authoritative guidance to individuals and organizations charged with preventing and solving local, state, national and global environmental problems. EES serves as a leader in multi-department programs aimed at solving environmental problems and as a major on-campus crucible for conceptualization and solution of environmental problems.&nbsp;</p>		
http://vivo.ufl.edu/individual/n156351		thing;hospital;uf;agent;org	UF Health Shands Cancer Hospital					http://vivo.ufl.edu/individual/n126367								
http://vivo.ufl.edu/individual/n157448		group;agent;thing;committee;org;uf	University of Florida Veterinary Medicine Large Animal Hospital Biosecurity Committee					http://vivo.ufl.edu/individual/n237306								
http://vivo.ufl.edu/individual/n157597		agent;thing;academicdepartment;department;org;uf	Neurosurgery		http://neurosurgery.ufl.edu/			http://vivo.ufl.edu/individual/n166017								
http://vivo.ufl.edu/individual/n157658		serviceprovidinglaboratory;corelaboratory;agent;thing;org;laboratory;uf	CTSI Metabolomics Core													
http://vivo.ufl.edu/individual/n157992		agent;thing;academicdepartment;department;org;uf	Pharmaceutical Outcomes and Policy		http://pop.pharmacy.ufl.edu/			http://vivo.ufl.edu/individual/n466110						<p>The Department of Pharmaceutical Outcomes and Policy is located in the College of Pharmacy, and is an integral part of the University of Florida's Health Science Center. Pharmaceutical Outcomes and Policy is a unique blend of social and administrative pharmacy, health outcomes research, pharmacoeconomics, and pharmacoepidemiology. The department has excellent facilities for quantitative and qualitative research and faculty members have been highly successful in attracting extramural research support.</p>		
http://vivo.ufl.edu/individual/n158150		program;thing;uf;agent;org	Microfabritech Program		http://www.microfab.ufl.edu/			http://vivo.ufl.edu/individual/n1278118								
