date	uri	precision
1984-12-29T00:00:00	http://vivo.school.edu/individual/n9230356256	ymd
1984-12-30T00:00:00	http://vivo.school.edu/individual/n7383680441	ymd
1984-12-31T00:00:00	http://vivo.school.edu/individual/n438855473	ymd
1985-01-01T00:00:00	http://vivo.school.edu/individual/n1342954600	y
1985-01-01T00:00:00	http://vivo.school.edu/individual/n4286478070	ym
1985-01-01T00:00:00	http://vivo.school.edu/individual/n9791263868	ymd
1985-01-02T00:00:00	http://vivo.school.edu/individual/n506913896	ymd
1985-01-03T00:00:00	http://vivo.school.edu/individual/n4897025872	ymd
1985-01-04T00:00:00	http://vivo.school.edu/individual/n1965580890	ymd
1985-01-05T00:00:00	http://vivo.school.edu/individual/n1047071143	ymd
1985-01-06T00:00:00	http://vivo.school.edu/individual/n1542818800	ymd
1985-01-07T00:00:00	http://vivo.school.edu/individual/n158710404	ymd
1985-01-08T00:00:00	http://vivo.school.edu/individual/n8995938791	ymd
1985-01-09T00:00:00	http://vivo.school.edu/individual/n8104933628	ymd
1985-01-10T00:00:00	http://vivo.school.edu/individual/n5336036445	ymd
1985-01-11T00:00:00	http://vivo.school.edu/individual/n3178266036	ymd
1985-01-12T00:00:00	http://vivo.school.edu/individual/n4686743445	ymd
1985-01-13T00:00:00	http://vivo.school.edu/individual/n1370986201	ymd
1985-01-14T00:00:00	http://vivo.school.edu/individual/n3751130430	ymd
1985-01-15T00:00:00	http://vivo.school.edu/individual/n3559569145	ymd
1985-01-16T00:00:00	http://vivo.school.edu/individual/n9580079457	ymd
1985-01-17T00:00:00	http://vivo.school.edu/individual/n3278114976	ymd
1985-01-18T00:00:00	http://vivo.school.edu/individual/n7346151381	ymd
1985-01-19T00:00:00	http://vivo.school.edu/individual/n9323973038	ymd
1985-01-20T00:00:00	http://vivo.school.edu/individual/n3062857411	ymd
1985-01-21T00:00:00	http://vivo.school.edu/individual/n7724526723	ymd
1985-01-22T00:00:00	http://vivo.school.edu/individual/n2999413429	ymd
1985-01-23T00:00:00	http://vivo.school.edu/individual/n964288754	ymd
1985-01-24T00:00:00	http://vivo.school.edu/individual/n9936873464	ymd
1985-01-25T00:00:00	http://vivo.school.edu/individual/n2505751071	ymd
1985-01-26T00:00:00	http://vivo.school.edu/individual/n5719403284	ymd
1985-01-27T00:00:00	http://vivo.school.edu/individual/n256534347	ymd
1985-01-28T00:00:00	http://vivo.school.edu/individual/n6665212515	ymd
1985-01-29T00:00:00	http://vivo.school.edu/individual/n6420213525	ymd
1985-01-30T00:00:00	http://vivo.school.edu/individual/n4576900167	ymd
1985-01-31T00:00:00	http://vivo.school.edu/individual/n4551465796	ymd
1985-02-01T00:00:00	http://vivo.school.edu/individual/n2669783423	ymd
1985-02-01T00:00:00	http://vivo.school.edu/individual/n7325867197	ym
1985-02-02T00:00:00	http://vivo.school.edu/individual/n863139936	ymd
1985-02-03T00:00:00	http://vivo.school.edu/individual/n9098109619	ymd
1985-02-04T00:00:00	http://vivo.school.edu/individual/n52913359	ymd
1985-02-05T00:00:00	http://vivo.school.edu/individual/n4799675375	ymd
1985-02-06T00:00:00	http://vivo.school.edu/individual/n6557620566	ymd
1985-02-07T00:00:00	http://vivo.school.edu/individual/n3168524174	ymd
1985-02-08T00:00:00	http://vivo.school.edu/individual/n6995040113	ymd
1985-02-09T00:00:00	http://vivo.school.edu/individual/n5460774350	ymd
1985-02-10T00:00:00	http://vivo.school.edu/individual/n45971122	ymd
1985-02-11T00:00:00	http://vivo.school.edu/individual/n609332025	ymd
1985-02-12T00:00:00	http://vivo.school.edu/individual/n8874533162	ymd
1985-02-13T00:00:00	http://vivo.school.edu/individual/n890114102	ymd
1985-02-14T00:00:00	http://vivo.school.edu/individual/n6083849702	ymd
1985-02-15T00:00:00	http://vivo.school.edu/individual/n3874324198	ymd
1985-02-16T00:00:00	http://vivo.school.edu/individual/n7920418489	ymd
1985-02-17T00:00:00	http://vivo.school.edu/individual/n2914840821	ymd
1985-02-18T00:00:00	http://vivo.school.edu/individual/n8611558813	ymd
1985-02-19T00:00:00	http://vivo.school.edu/individual/n8997927907	ymd
1985-02-20T00:00:00	http://vivo.school.edu/individual/n1554500691	ymd
1985-02-21T00:00:00	http://vivo.school.edu/individual/n353211174	ymd
1985-02-22T00:00:00	http://vivo.school.edu/individual/n4511602054	ymd
1985-02-23T00:00:00	http://vivo.school.edu/individual/n1452094733	ymd
1985-02-24T00:00:00	http://vivo.school.edu/individual/n9513596146	ymd
1985-02-25T00:00:00	http://vivo.school.edu/individual/n1310439887	ymd
1985-02-26T00:00:00	http://vivo.school.edu/individual/n4642262056	ymd
1985-02-27T00:00:00	http://vivo.school.edu/individual/n1161841944	ymd
1985-02-28T00:00:00	http://vivo.school.edu/individual/n9330853850	ymd
1985-03-01T00:00:00	http://vivo.school.edu/individual/n103853903	ym
1985-03-01T00:00:00	http://vivo.school.edu/individual/n2999208960	ymd
1985-03-02T00:00:00	http://vivo.school.edu/individual/n2310730376	ymd
1985-03-03T00:00:00	http://vivo.school.edu/individual/n3222492714	ymd
1985-03-04T00:00:00	http://vivo.school.edu/individual/n7981274360	ymd
1985-03-05T00:00:00	http://vivo.school.edu/individual/n9652718957	ymd
1985-03-06T00:00:00	http://vivo.school.edu/individual/n6858324338	ymd
1985-03-07T00:00:00	http://vivo.school.edu/individual/n9186444623	ymd
1985-03-08T00:00:00	http://vivo.school.edu/individual/n504489415	ymd
1985-03-09T00:00:00	http://vivo.school.edu/individual/n7730472938	ymd
1985-03-10T00:00:00	http://vivo.school.edu/individual/n9467208074	ymd
1985-03-11T00:00:00	http://vivo.school.edu/individual/n1874060402	ymd
1985-03-12T00:00:00	http://vivo.school.edu/individual/n6131690153	ymd
1985-03-13T00:00:00	http://vivo.school.edu/individual/n8047923035	ymd
1985-03-14T00:00:00	http://vivo.school.edu/individual/n6832470638	ymd
1985-03-15T00:00:00	http://vivo.school.edu/individual/n3900443718	ymd
1985-03-16T00:00:00	http://vivo.school.edu/individual/n3063438979	ymd
1985-03-17T00:00:00	http://vivo.school.edu/individual/n3557374049	ymd
1985-03-18T00:00:00	http://vivo.school.edu/individual/n8135641691	ymd
1985-03-19T00:00:00	http://vivo.school.edu/individual/n6809825739	ymd
1985-03-20T00:00:00	http://vivo.school.edu/individual/n825013506	ymd
1985-03-21T00:00:00	http://vivo.school.edu/individual/n1912722795	ymd
1985-03-22T00:00:00	http://vivo.school.edu/individual/n1535123549	ymd
1985-03-23T00:00:00	http://vivo.school.edu/individual/n7936402579	ymd
1985-03-24T00:00:00	http://vivo.school.edu/individual/n4013476613	ymd
1985-03-25T00:00:00	http://vivo.school.edu/individual/n8136019240	ymd
1985-03-26T00:00:00	http://vivo.school.edu/individual/n7633822718	ymd
1985-03-27T00:00:00	http://vivo.school.edu/individual/n1834515806	ymd
1985-03-28T00:00:00	http://vivo.school.edu/individual/n8974358211	ymd
1985-03-29T00:00:00	http://vivo.school.edu/individual/n357007827	ymd
1985-03-30T00:00:00	http://vivo.school.edu/individual/n8396639135	ymd
1985-03-31T00:00:00	http://vivo.school.edu/individual/n4136914594	ymd
1985-04-01T00:00:00	http://vivo.school.edu/individual/n6963193098	ymd
1985-04-01T00:00:00	http://vivo.school.edu/individual/n8890907903	ym
1985-04-02T00:00:00	http://vivo.school.edu/individual/n5296219812	ymd
1985-04-03T00:00:00	http://vivo.school.edu/individual/n4731401550	ymd
1985-04-04T00:00:00	http://vivo.school.edu/individual/n4533292998	ymd
1985-04-05T00:00:00	http://vivo.school.edu/individual/n4500392713	ymd
1985-04-06T00:00:00	http://vivo.school.edu/individual/n8534918292	ymd
1985-04-07T00:00:00	http://vivo.school.edu/individual/n2594701535	ymd
1985-04-08T00:00:00	http://vivo.school.edu/individual/n6388316080	ymd
1985-04-09T00:00:00	http://vivo.school.edu/individual/n3437386308	ymd
1985-04-10T00:00:00	http://vivo.school.edu/individual/n2772492959	ymd
1985-04-11T00:00:00	http://vivo.school.edu/individual/n7875986123	ymd
1985-04-12T00:00:00	http://vivo.school.edu/individual/n2349209556	ymd
1985-04-13T00:00:00	http://vivo.school.edu/individual/n3828382277	ymd
1985-04-14T00:00:00	http://vivo.school.edu/individual/n6494538323	ymd
1985-04-15T00:00:00	http://vivo.school.edu/individual/n9485763326	ymd
1985-04-16T00:00:00	http://vivo.school.edu/individual/n6127762519	ymd
1985-04-17T00:00:00	http://vivo.school.edu/individual/n1081081318	ymd
1985-04-18T00:00:00	http://vivo.school.edu/individual/n1259330616	ymd
1985-04-19T00:00:00	http://vivo.school.edu/individual/n7700425124	ymd
1985-04-20T00:00:00	http://vivo.school.edu/individual/n5630676186	ymd
1985-04-21T00:00:00	http://vivo.school.edu/individual/n4420980093	ymd
1985-04-22T00:00:00	http://vivo.school.edu/individual/n5974224654	ymd
1985-04-23T00:00:00	http://vivo.school.edu/individual/n7452539236	ymd
1985-04-24T00:00:00	http://vivo.school.edu/individual/n8916457677	ymd
1985-04-25T00:00:00	http://vivo.school.edu/individual/n7170398	ymd
1985-04-26T00:00:00	http://vivo.school.edu/individual/n1874281416	ymd
1985-04-27T00:00:00	http://vivo.school.edu/individual/n9601587241	ymd
1985-04-28T00:00:00	http://vivo.school.edu/individual/n3576965416	ymd
1985-04-29T00:00:00	http://vivo.school.edu/individual/n4042914800	ymd
1985-04-30T00:00:00	http://vivo.school.edu/individual/n2451172724	ymd
1985-05-01T00:00:00	http://vivo.school.edu/individual/n3479626674	ymd
1985-05-01T00:00:00	http://vivo.school.edu/individual/n8087802635	ym
1985-05-02T00:00:00	http://vivo.school.edu/individual/n1530237173	ymd
1985-05-03T00:00:00	http://vivo.school.edu/individual/n546960082	ymd
1985-05-04T00:00:00	http://vivo.school.edu/individual/n3850809818	ymd
1985-05-05T00:00:00	http://vivo.school.edu/individual/n6076408681	ymd
1985-05-06T00:00:00	http://vivo.school.edu/individual/n2026581173	ymd
1985-05-07T00:00:00	http://vivo.school.edu/individual/n7044426187	ymd
1985-05-08T00:00:00	http://vivo.school.edu/individual/n7624564243	ymd
1985-05-09T00:00:00	http://vivo.school.edu/individual/n9236376488	ymd
1985-05-10T00:00:00	http://vivo.school.edu/individual/n9135133901	ymd
1985-05-11T00:00:00	http://vivo.school.edu/individual/n828880908	ymd
1985-05-12T00:00:00	http://vivo.school.edu/individual/n9866093008	ymd
1985-05-13T00:00:00	http://vivo.school.edu/individual/n980120466	ymd
1985-05-14T00:00:00	http://vivo.school.edu/individual/n768726855	ymd
1985-05-15T00:00:00	http://vivo.school.edu/individual/n4883167862	ymd
1985-05-16T00:00:00	http://vivo.school.edu/individual/n6737390206	ymd
1985-05-17T00:00:00	http://vivo.school.edu/individual/n8281711334	ymd
1985-05-18T00:00:00	http://vivo.school.edu/individual/n3579220787	ymd
1985-05-19T00:00:00	http://vivo.school.edu/individual/n5409348697	ymd
1985-05-20T00:00:00	http://vivo.school.edu/individual/n4055680747	ymd
1985-05-21T00:00:00	http://vivo.school.edu/individual/n7048592993	ymd
1985-05-22T00:00:00	http://vivo.school.edu/individual/n766673650	ymd
1985-05-23T00:00:00	http://vivo.school.edu/individual/n2506246179	ymd
1985-05-24T00:00:00	http://vivo.school.edu/individual/n1650433904	ymd
1985-05-25T00:00:00	http://vivo.school.edu/individual/n7470659329	ymd
1985-05-26T00:00:00	http://vivo.school.edu/individual/n721407671	ymd
1985-05-27T00:00:00	http://vivo.school.edu/individual/n6667380753	ymd
1985-05-28T00:00:00	http://vivo.school.edu/individual/n9487201822	ymd
1985-05-29T00:00:00	http://vivo.school.edu/individual/n3010021097	ymd
1985-05-30T00:00:00	http://vivo.school.edu/individual/n1218693211	ymd
1985-05-31T00:00:00	http://vivo.school.edu/individual/n4126971762	ymd
1985-06-01T00:00:00	http://vivo.school.edu/individual/n2764975977	ym
1985-06-01T00:00:00	http://vivo.school.edu/individual/n8793355658	ymd
1985-06-02T00:00:00	http://vivo.school.edu/individual/n2287662873	ymd
1985-06-03T00:00:00	http://vivo.school.edu/individual/n5600066844	ymd
1985-06-04T00:00:00	http://vivo.school.edu/individual/n4861036376	ymd
1985-06-05T00:00:00	http://vivo.school.edu/individual/n2986883562	ymd
1985-06-06T00:00:00	http://vivo.school.edu/individual/n1927485961	ymd
1985-06-07T00:00:00	http://vivo.school.edu/individual/n8278525710	ymd
1985-06-08T00:00:00	http://vivo.school.edu/individual/n8786672200	ymd
1985-06-09T00:00:00	http://vivo.school.edu/individual/n9399673166	ymd
1985-06-10T00:00:00	http://vivo.school.edu/individual/n192065278	ymd
1985-06-11T00:00:00	http://vivo.school.edu/individual/n1740557120	ymd
1985-06-12T00:00:00	http://vivo.school.edu/individual/n4237518918	ymd
1985-06-13T00:00:00	http://vivo.school.edu/individual/n235039660	ymd
1985-06-14T00:00:00	http://vivo.school.edu/individual/n3588061671	ymd
1985-06-15T00:00:00	http://vivo.school.edu/individual/n5917128910	ymd
1985-06-16T00:00:00	http://vivo.school.edu/individual/n5436098704	ymd
1985-06-17T00:00:00	http://vivo.school.edu/individual/n1061444909	ymd
1985-06-18T00:00:00	http://vivo.school.edu/individual/n5845404158	ymd
1985-06-19T00:00:00	http://vivo.school.edu/individual/n699159488	ymd
1985-06-20T00:00:00	http://vivo.school.edu/individual/n9452108735	ymd
1985-06-21T00:00:00	http://vivo.school.edu/individual/n8068355434	ymd
1985-06-22T00:00:00	http://vivo.school.edu/individual/n7009169388	ymd
1985-06-23T00:00:00	http://vivo.school.edu/individual/n1031380336	ymd
1985-06-24T00:00:00	http://vivo.school.edu/individual/n5867640585	ymd
1985-06-25T00:00:00	http://vivo.school.edu/individual/n8686031232	ymd
1985-06-26T00:00:00	http://vivo.school.edu/individual/n7166842895	ymd
1985-06-27T00:00:00	http://vivo.school.edu/individual/n6821553889	ymd
1985-06-28T00:00:00	http://vivo.school.edu/individual/n6544488909	ymd
1985-06-29T00:00:00	http://vivo.school.edu/individual/n1390914538	ymd
1985-06-30T00:00:00	http://vivo.school.edu/individual/n2627411352	ymd
1985-07-01T00:00:00	http://vivo.school.edu/individual/n3918773123	ym
1985-07-01T00:00:00	http://vivo.school.edu/individual/n9110384223	ymd
1985-07-02T00:00:00	http://vivo.school.edu/individual/n1807459670	ymd
1985-07-03T00:00:00	http://vivo.school.edu/individual/n656153531	ymd
1985-07-04T00:00:00	http://vivo.school.edu/individual/n6304815765	ymd
1985-07-05T00:00:00	http://vivo.school.edu/individual/n4548816406	ymd
1985-07-06T00:00:00	http://vivo.school.edu/individual/n7825505589	ymd
1985-07-07T00:00:00	http://vivo.school.edu/individual/n9720208378	ymd
1985-07-08T00:00:00	http://vivo.school.edu/individual/n1998703944	ymd
1985-07-09T00:00:00	http://vivo.school.edu/individual/n636841729	ymd
1985-07-10T00:00:00	http://vivo.school.edu/individual/n3749447539	ymd
1985-07-11T00:00:00	http://vivo.school.edu/individual/n4080308496	ymd
1985-07-12T00:00:00	http://vivo.school.edu/individual/n2837877506	ymd
1985-07-13T00:00:00	http://vivo.school.edu/individual/n4753977690	ymd
1985-07-14T00:00:00	http://vivo.school.edu/individual/n7583662798	ymd
1985-07-15T00:00:00	http://vivo.school.edu/individual/n6138697083	ymd
1985-07-16T00:00:00	http://vivo.school.edu/individual/n9995135266	ymd
1985-07-17T00:00:00	http://vivo.school.edu/individual/n5549058834	ymd
1985-07-18T00:00:00	http://vivo.school.edu/individual/n2511355065	ymd
1985-07-19T00:00:00	http://vivo.school.edu/individual/n2362579950	ymd
1985-07-20T00:00:00	http://vivo.school.edu/individual/n2964809832	ymd
1985-07-21T00:00:00	http://vivo.school.edu/individual/n9254309126	ymd
1985-07-22T00:00:00	http://vivo.school.edu/individual/n9511843935	ymd
1985-07-23T00:00:00	http://vivo.school.edu/individual/n8847699501	ymd
1985-07-24T00:00:00	http://vivo.school.edu/individual/n9194474199	ymd
1985-07-25T00:00:00	http://vivo.school.edu/individual/n4690221405	ymd
1985-07-26T00:00:00	http://vivo.school.edu/individual/n5760354169	ymd
1985-07-27T00:00:00	http://vivo.school.edu/individual/n7872882889	ymd
1985-07-28T00:00:00	http://vivo.school.edu/individual/n6943331405	ymd
1985-07-29T00:00:00	http://vivo.school.edu/individual/n1055586538	ymd
1985-07-30T00:00:00	http://vivo.school.edu/individual/n3334582485	ymd
1985-07-31T00:00:00	http://vivo.school.edu/individual/n8373535983	ymd
1985-08-01T00:00:00	http://vivo.school.edu/individual/n3401804337	ymd
1985-08-01T00:00:00	http://vivo.school.edu/individual/n9996090029	ym
1985-08-02T00:00:00	http://vivo.school.edu/individual/n1744665018	ymd
1985-08-03T00:00:00	http://vivo.school.edu/individual/n6020393990	ymd
1985-08-04T00:00:00	http://vivo.school.edu/individual/n157459865	ymd
1985-08-05T00:00:00	http://vivo.school.edu/individual/n4126558100	ymd
1985-08-06T00:00:00	http://vivo.school.edu/individual/n148659381	ymd
1985-08-07T00:00:00	http://vivo.school.edu/individual/n5869448410	ymd
1985-08-08T00:00:00	http://vivo.school.edu/individual/n3079022543	ymd
1985-08-09T00:00:00	http://vivo.school.edu/individual/n712578632	ymd
1985-08-10T00:00:00	http://vivo.school.edu/individual/n9143445942	ymd
1985-08-11T00:00:00	http://vivo.school.edu/individual/n1723894268	ymd
1985-08-12T00:00:00	http://vivo.school.edu/individual/n1963549839	ymd
1985-08-13T00:00:00	http://vivo.school.edu/individual/n4692978596	ymd
1985-08-14T00:00:00	http://vivo.school.edu/individual/n3324253415	ymd
1985-08-15T00:00:00	http://vivo.school.edu/individual/n8925533176	ymd
1985-08-16T00:00:00	http://vivo.school.edu/individual/n1364766439	ymd
1985-08-17T00:00:00	http://vivo.school.edu/individual/n3990376977	ymd
1985-08-18T00:00:00	http://vivo.school.edu/individual/n6761624888	ymd
1985-08-19T00:00:00	http://vivo.school.edu/individual/n9799974845	ymd
1985-08-20T00:00:00	http://vivo.school.edu/individual/n9170409321	ymd
1985-08-21T00:00:00	http://vivo.school.edu/individual/n3410211099	ymd
1985-08-22T00:00:00	http://vivo.school.edu/individual/n8579677831	ymd
1985-08-23T00:00:00	http://vivo.school.edu/individual/n4520811969	ymd
1985-08-24T00:00:00	http://vivo.school.edu/individual/n9343548416	ymd
1985-08-25T00:00:00	http://vivo.school.edu/individual/n2680856301	ymd
1985-08-26T00:00:00	http://vivo.school.edu/individual/n6583808410	ymd
1985-08-27T00:00:00	http://vivo.school.edu/individual/n1278499710	ymd
1985-08-28T00:00:00	http://vivo.school.edu/individual/n9045418915	ymd
1985-08-29T00:00:00	http://vivo.school.edu/individual/n6345999048	ymd
1985-08-30T00:00:00	http://vivo.school.edu/individual/n4516616354	ymd
1985-08-31T00:00:00	http://vivo.school.edu/individual/n5984777044	ymd
1985-09-01T00:00:00	http://vivo.school.edu/individual/n2048955747	ymd
1985-09-01T00:00:00	http://vivo.school.edu/individual/n5820205897	ym
1985-09-02T00:00:00	http://vivo.school.edu/individual/n1436299888	ymd
1985-09-03T00:00:00	http://vivo.school.edu/individual/n3817451071	ymd
1985-09-04T00:00:00	http://vivo.school.edu/individual/n2972702904	ymd
1985-09-05T00:00:00	http://vivo.school.edu/individual/n6601162776	ymd
1985-09-06T00:00:00	http://vivo.school.edu/individual/n7367165399	ymd
1985-09-07T00:00:00	http://vivo.school.edu/individual/n4107619753	ymd
1985-09-08T00:00:00	http://vivo.school.edu/individual/n9135652676	ymd
1985-09-09T00:00:00	http://vivo.school.edu/individual/n4535489841	ymd
1985-09-10T00:00:00	http://vivo.school.edu/individual/n905238881	ymd
1985-09-11T00:00:00	http://vivo.school.edu/individual/n5586634261	ymd
1985-09-12T00:00:00	http://vivo.school.edu/individual/n1915500403	ymd
1985-09-13T00:00:00	http://vivo.school.edu/individual/n728877751	ymd
1985-09-14T00:00:00	http://vivo.school.edu/individual/n6250099894	ymd
1985-09-15T00:00:00	http://vivo.school.edu/individual/n1803968455	ymd
1985-09-16T00:00:00	http://vivo.school.edu/individual/n1756725244	ymd
1985-09-17T00:00:00	http://vivo.school.edu/individual/n7084878541	ymd
1985-09-18T00:00:00	http://vivo.school.edu/individual/n4728203955	ymd
1985-09-19T00:00:00	http://vivo.school.edu/individual/n2483358223	ymd
1985-09-20T00:00:00	http://vivo.school.edu/individual/n5834178144	ymd
1985-09-21T00:00:00	http://vivo.school.edu/individual/n1906491487	ymd
1985-09-22T00:00:00	http://vivo.school.edu/individual/n7538093258	ymd
1985-09-23T00:00:00	http://vivo.school.edu/individual/n8776053610	ymd
1985-09-24T00:00:00	http://vivo.school.edu/individual/n8895928032	ymd
1985-09-25T00:00:00	http://vivo.school.edu/individual/n6458629618	ymd
1985-09-26T00:00:00	http://vivo.school.edu/individual/n2598484632	ymd
1985-09-27T00:00:00	http://vivo.school.edu/individual/n9978880910	ymd
1985-09-28T00:00:00	http://vivo.school.edu/individual/n3333248189	ymd
1985-09-29T00:00:00	http://vivo.school.edu/individual/n6869738867	ymd
1985-09-30T00:00:00	http://vivo.school.edu/individual/n6800334955	ymd
1985-10-01T00:00:00	http://vivo.school.edu/individual/n5152993374	ymd
1985-10-01T00:00:00	http://vivo.school.edu/individual/n7517990615	ym
1985-10-02T00:00:00	http://vivo.school.edu/individual/n5732293948	ymd
1985-10-03T00:00:00	http://vivo.school.edu/individual/n863596841	ymd
1985-10-04T00:00:00	http://vivo.school.edu/individual/n9781433312	ymd
1985-10-05T00:00:00	http://vivo.school.edu/individual/n9949360179	ymd
1985-10-06T00:00:00	http://vivo.school.edu/individual/n4114010217	ymd
1985-10-07T00:00:00	http://vivo.school.edu/individual/n369170474	ymd
1985-10-08T00:00:00	http://vivo.school.edu/individual/n6319838768	ymd
1985-10-09T00:00:00	http://vivo.school.edu/individual/n6681771522	ymd
1985-10-10T00:00:00	http://vivo.school.edu/individual/n2065495612	ymd
1985-10-11T00:00:00	http://vivo.school.edu/individual/n629989424	ymd
1985-10-12T00:00:00	http://vivo.school.edu/individual/n951082012	ymd
1985-10-13T00:00:00	http://vivo.school.edu/individual/n9793096501	ymd
1985-10-14T00:00:00	http://vivo.school.edu/individual/n2928823493	ymd
1985-10-15T00:00:00	http://vivo.school.edu/individual/n7097619889	ymd
1985-10-16T00:00:00	http://vivo.school.edu/individual/n2381241400	ymd
1985-10-17T00:00:00	http://vivo.school.edu/individual/n1628704723	ymd
1985-10-18T00:00:00	http://vivo.school.edu/individual/n2609927582	ymd
1985-10-19T00:00:00	http://vivo.school.edu/individual/n2031211902	ymd
1985-10-20T00:00:00	http://vivo.school.edu/individual/n2596166166	ymd
1985-10-21T00:00:00	http://vivo.school.edu/individual/n9091592136	ymd
1985-10-22T00:00:00	http://vivo.school.edu/individual/n962476908	ymd
1985-10-23T00:00:00	http://vivo.school.edu/individual/n5944206511	ymd
1985-10-24T00:00:00	http://vivo.school.edu/individual/n9602789361	ymd
1985-10-25T00:00:00	http://vivo.school.edu/individual/n1598078662	ymd
1985-10-26T00:00:00	http://vivo.school.edu/individual/n7849761398	ymd
1985-10-27T00:00:00	http://vivo.school.edu/individual/n9862932917	ymd
1985-10-28T00:00:00	http://vivo.school.edu/individual/n5505751650	ymd
1985-10-29T00:00:00	http://vivo.school.edu/individual/n7885822264	ymd
1985-10-30T00:00:00	http://vivo.school.edu/individual/n9900807221	ymd
1985-10-31T00:00:00	http://vivo.school.edu/individual/n5810793183	ymd
1985-11-01T00:00:00	http://vivo.school.edu/individual/n7756067954	ym
1985-11-01T00:00:00	http://vivo.school.edu/individual/n8978998701	ymd
1985-11-02T00:00:00	http://vivo.school.edu/individual/n86335766	ymd
1985-11-03T00:00:00	http://vivo.school.edu/individual/n5993928505	ymd
1985-11-04T00:00:00	http://vivo.school.edu/individual/n5040965606	ymd
1985-11-05T00:00:00	http://vivo.school.edu/individual/n5416441132	ymd
1985-11-06T00:00:00	http://vivo.school.edu/individual/n3770324544	ymd
1985-11-07T00:00:00	http://vivo.school.edu/individual/n6459598508	ymd
1985-11-08T00:00:00	http://vivo.school.edu/individual/n4791083487	ymd
1985-11-09T00:00:00	http://vivo.school.edu/individual/n6109735040	ymd
1985-11-10T00:00:00	http://vivo.school.edu/individual/n4888693913	ymd
1985-11-11T00:00:00	http://vivo.school.edu/individual/n811821553	ymd
1985-11-12T00:00:00	http://vivo.school.edu/individual/n5105243171	ymd
1985-11-13T00:00:00	http://vivo.school.edu/individual/n9824086799	ymd
1985-11-14T00:00:00	http://vivo.school.edu/individual/n9153827418	ymd
1985-11-15T00:00:00	http://vivo.school.edu/individual/n5879706076	ymd
1985-11-16T00:00:00	http://vivo.school.edu/individual/n2832749425	ymd
1985-11-17T00:00:00	http://vivo.school.edu/individual/n5096284789	ymd
1985-11-18T00:00:00	http://vivo.school.edu/individual/n3372287119	ymd
1985-11-19T00:00:00	http://vivo.school.edu/individual/n9109449353	ymd
1985-11-20T00:00:00	http://vivo.school.edu/individual/n5793503639	ymd
1985-11-21T00:00:00	http://vivo.school.edu/individual/n2573381963	ymd
1985-11-22T00:00:00	http://vivo.school.edu/individual/n1105353794	ymd
1985-11-23T00:00:00	http://vivo.school.edu/individual/n9974251240	ymd
1985-11-24T00:00:00	http://vivo.school.edu/individual/n407378661	ymd
1985-11-25T00:00:00	http://vivo.school.edu/individual/n3709465093	ymd
1985-11-26T00:00:00	http://vivo.school.edu/individual/n7412471678	ymd
1985-11-27T00:00:00	http://vivo.school.edu/individual/n6618586661	ymd
1985-11-28T00:00:00	http://vivo.school.edu/individual/n8563892752	ymd
1985-11-29T00:00:00	http://vivo.school.edu/individual/n1221285275	ymd
1985-11-30T00:00:00	http://vivo.school.edu/individual/n6556645808	ymd
1985-12-01T00:00:00	http://vivo.school.edu/individual/n1587499007	ym
1985-12-01T00:00:00	http://vivo.school.edu/individual/n6876435445	ymd
1985-12-02T00:00:00	http://vivo.school.edu/individual/n8737211055	ymd
1985-12-03T00:00:00	http://vivo.school.edu/individual/n5981895064	ymd
1985-12-04T00:00:00	http://vivo.school.edu/individual/n1880157563	ymd
1985-12-05T00:00:00	http://vivo.school.edu/individual/n5625561917	ymd
1985-12-06T00:00:00	http://vivo.school.edu/individual/n8973871156	ymd
1985-12-07T00:00:00	http://vivo.school.edu/individual/n4139451696	ymd
1985-12-08T00:00:00	http://vivo.school.edu/individual/n3300806770	ymd
1985-12-09T00:00:00	http://vivo.school.edu/individual/n7866588412	ymd
1985-12-10T00:00:00	http://vivo.school.edu/individual/n6173391531	ymd
1985-12-11T00:00:00	http://vivo.school.edu/individual/n7325148998	ymd
1985-12-12T00:00:00	http://vivo.school.edu/individual/n3919560907	ymd
1985-12-13T00:00:00	http://vivo.school.edu/individual/n3072369859	ymd
1985-12-14T00:00:00	http://vivo.school.edu/individual/n6519031097	ymd
1985-12-15T00:00:00	http://vivo.school.edu/individual/n392823160	ymd
1985-12-16T00:00:00	http://vivo.school.edu/individual/n7180192155	ymd
1985-12-17T00:00:00	http://vivo.school.edu/individual/n9369541506	ymd
1985-12-18T00:00:00	http://vivo.school.edu/individual/n4854332151	ymd
1985-12-19T00:00:00	http://vivo.school.edu/individual/n3738913171	ymd
1985-12-20T00:00:00	http://vivo.school.edu/individual/n3915825517	ymd
1985-12-21T00:00:00	http://vivo.school.edu/individual/n3285831856	ymd
1985-12-22T00:00:00	http://vivo.school.edu/individual/n9069436996	ymd
1985-12-23T00:00:00	http://vivo.school.edu/individual/n9701103345	ymd
1985-12-24T00:00:00	http://vivo.school.edu/individual/n5757424292	ymd
1985-12-25T00:00:00	http://vivo.school.edu/individual/n8712431401	ymd
1985-12-26T00:00:00	http://vivo.school.edu/individual/n407004918	ymd
1985-12-27T00:00:00	http://vivo.school.edu/individual/n4962476266	ymd
1985-12-28T00:00:00	http://vivo.school.edu/individual/n3889934492	ymd
1985-12-29T00:00:00	http://vivo.school.edu/individual/n8177252517	ymd
